gene	1_p_val	1_avg_log2FC	1_pct.1	1_pct.2	1_p_val_adj	2_p_val	2_avg_log2FC	2_pct.1	2_pct.2	2_p_val_adj	max_pval	minimump_p_val	cell_type_2
Cox20	9.244798588284667e-28	-0.26390092660473974	0.116	0.526	1.9463074467915708e-23	2.26223836121572e-27	-0.300496956447501	0.13	0.523	4.762690421867456e-23	2.26223836121572e-27	1.848959717656941e-27	LEC
Ppp3ca	3.741371398428822e-54	-0.8518131583432115	0.232	0.785	7.876709205112199e-50	2.5464118988570893e-27	-0.5983200712493378	0.281	0.706	5.36096097066383e-23	2.5464118988570893e-27	7.482742796857651e-54	LEC
Rgl2	2.2289707631198174e-29	-0.31858588331292925	0.129	0.558	4.692652147596151e-25	2.5593378246679678e-27	-0.2781347319121451	0.14	0.536	5.388173922273473e-23	2.5593378246679678e-27	4.4579415262396745e-29	LEC
Tmem176a	1.6533111029717733e-31	-0.6589359434566534	0.228	0.675	3.4807158650864745e-27	2.841231726994046e-27	-0.6379334310109509	0.272	0.693	5.981645154840566e-23	2.841231726994046e-27	3.306622205943574e-31	LEC
Ctsz	2.9539812998924416e-27	-0.33782698489394863	0.408	0.524	6.219016830663557e-23	1.9594195943473094e-34	-0.3750080553232437	0.4	0.58	4.125166071979391e-30	2.9539812998924416e-27	3.918839188694616e-34	BEC
Uxs1	3.31976420445873e-31	-0.49841335539219633	0.136	0.558	6.989099579646963e-27	3.0477242629074802e-27	-0.4106289829364166	0.148	0.529	6.416373890699118e-23	3.0477242629074802e-27	6.639528408917499e-31	LEC
Anapc13	3.0702522837128645e-27	-0.35077644033296984	0.143	0.551	6.463802132900693e-23	3.613730851961657e-28	-0.3399438475364134	0.157	0.575	7.607987562634877e-24	3.0702522837128645e-27	7.227461703923345e-28	LEC
Gm13889	3.2229363775223528e-27	-0.36099278122116585	0.092	0.467	6.785247955597809e-23	1.20321033627801e-38	-0.5074379471996069	0.105	0.536	2.5331187209660943e-34	3.2229363775223528e-27	2.4064206725560313e-38	LEC
Eln	7.104516495947689e-45	-0.4527085239711536	0.523	0.779	1.495713857891867e-40	3.4127647635390185e-27	-0.35912532559079524	0.577	0.805	7.184893656678696e-23	3.4127647635390185e-27	1.420903299189548e-44	FRC
Jtb	3.449741334211896e-27	-0.2562838857736972	0.096	0.464	7.262740430916304e-23	1.8748522564734312e-44	-0.28161583073270874	0.069	0.477	3.947126455553515e-40	3.449741334211896e-27	3.749704512946877e-44	LEC
Gm2000	3.5142069322589976e-27	-0.25102696099190636	0.103	0.478	7.398459854484868e-23	6.652389082869654e-44	-0.34795645712459933	0.091	0.529	1.4005274736165483e-39	3.5142069322589976e-27	1.3304778165739397e-43	LEC
Nbdy	3.87592478339177e-27	-0.2645167854126903	0.123	0.526	8.159984446474693e-23	3.712798629914152e-30	-0.2637094367381929	0.116	0.51	7.816554955558264e-26	3.87592478339177e-27	7.425597259828333e-30	LEC
Snx3	3.436154178723382e-30	-0.45943876913548104	0.232	0.712	7.234135392466335e-26	4.04750637636406e-27	-0.46380615437283806	0.239	0.68	8.521215174159256e-23	4.04750637636406e-27	6.872308357446772e-30	LEC
Tmem176b	4.1338021709385834e-27	-0.6528020105604724	0.299	0.712	8.702893710477e-23	2.3748568998490357e-31	-0.740045317095918	0.331	0.752	4.999786231252175e-27	4.1338021709385834e-27	4.749713799698054e-31	LEC
Rabac1	3.9051945545685586e-30	-0.3302900937108204	0.557	0.629	8.221606095733186e-26	4.27009036645799e-27	-0.3100234364930259	0.576	0.665	8.989821248504006e-23	4.27009036645799e-27	7.810389109137179e-30	BEC
Polr2e	4.585553501569908e-27	-0.2788211711278565	0.134	0.54	9.653965786855127e-23	2.1836657924824114e-32	-0.25509318841224005	0.097	0.484	4.597271592913221e-28	4.585553501569908e-27	4.367331584964843e-32	LEC
Rps11	4.659371947853156e-27	-0.4053693615061438	0.71	0.927	9.809375761815249e-23	2.9287907228657363e-30	-0.49213635992081595	0.685	0.928	6.165983108849235e-26	4.659371947853156e-27	5.8575814457314516e-30	LEC
Tsen34	3.9480370257875254e-37	-0.38506948128518637	0.129	0.609	8.311802350390477e-33	5.224122373537043e-27	-0.2759669535533258	0.137	0.529	1.0998344833007537e-22	5.224122373537043e-27	7.896074051575106e-37	LEC
Uqcrc2	3.1750279482129296e-29	-0.3542664640983185	0.185	0.628	6.68438633937268e-25	5.650712574929624e-27	-0.3428745301644916	0.168	0.588	1.189644518399934e-22	5.650712574929624e-27	6.350055896425868e-29	LEC
Pea15a	8.781052585192718e-34	-0.5079935940615969	0.201	0.682	1.8486750007606229e-29	5.7914815483588355e-27	-0.4310770837714826	0.212	0.634	1.2192806103759857e-22	5.7914815483588355e-27	1.7562105170385535e-33	LEC
Mylip	3.401625887836462e-29	-0.27061621528622926	0.069	0.438	7.161442981662103e-25	5.900154125892395e-27	-0.25951073559643856	0.092	0.425	1.242159448124126e-22	5.900154125892395e-27	6.803251775672945e-29	LEC
Os9	1.1836780922064521e-29	-0.26331613278914145	0.495	0.715	2.491997487522244e-25	6.058647929199577e-27	-0.25858049936741245	0.408	0.687	1.275527148534387e-22	6.058647929199577e-27	2.3673561844129087e-29	FRC
Gtf2a2	6.299637739836478e-27	-0.3596560201729521	0.19	0.617	1.3262627333677736e-22	4.91354145994864e-28	-0.3198397378138885	0.154	0.569	1.0344478835629872e-23	6.299637739836478e-27	9.82708291989733e-28	LEC
Wwc2	6.4094063329713926e-27	-0.3471300895654129	0.179	0.602	1.3493723152804673e-22	3.539271673250153e-28	-0.3149542468060783	0.156	0.582	7.451228653693547e-24	6.4094063329713926e-27	7.078543346500331e-28	LEC
Ginm1	6.808833813851278e-27	-0.30668920758796014	0.156	0.577	1.4334637828301095e-22	2.194631053171191e-30	-0.2634682616962356	0.105	0.484	4.620356756241308e-26	6.808833813851278e-27	4.389262106342414e-30	LEC
Kctd12	9.479080270431497e-36	-0.563518471288811	0.19	0.737	1.995630769333943e-31	7.456558006851823e-27	-0.5376561130496351	0.234	0.68	1.5698291571825143e-22	7.456558006851823e-27	1.8958160540862973e-35	LEC
Ndufb5	1.2074982442203166e-35	-0.505272939685857	0.188	0.653	2.5421460535570326e-31	8.880488005595667e-27	-0.4592205595755015	0.228	0.66	1.8696091398180557e-22	8.880488005595667e-27	2.4149964884406476e-35	LEC
Spint2	1.0597779616086319e-26	-0.4056047563969584	0.264	0.426	2.2311505425746526e-22	2.819729745299465e-42	-0.4874084949892133	0.262	0.504	5.936377032778964e-38	1.0597779616086319e-26	5.6394594905989086e-42	BEC
Vdac1	4.74240223566082e-35	-0.426803509906716	0.161	0.639	9.984179426736724e-31	1.1648241326533028e-26	-0.28948303986643265	0.14	0.529	2.4523042464749985e-22	1.1648241326533028e-26	9.484804471321651e-35	LEC
Kti12	1.2376927671424967e-26	-0.2633920800113562	0.085	0.442	2.605714582665098e-22	1.2042455442250667e-35	-0.26049479472751924	0.082	0.464	2.535298144257033e-31	1.2376927671424967e-26	2.4084910884501506e-35	LEC
Rraga	7.179679257235127e-29	-0.3108310567641706	0.125	0.544	1.5115378740257114e-24	1.303555837223686e-26	-0.26672038885370697	0.128	0.516	2.7443761041070262e-22	1.303555837223686e-26	1.4359358514470275e-28	LEC
Smyd2	1.4517904250835335e-26	-0.397356268425064	0.181	0.595	3.056454381928363e-22	3.089918736632534e-34	-0.4415882589381403	0.156	0.601	6.505205916232474e-30	1.4517904250835335e-26	6.179837473265097e-34	LEC
Atp6ap2	1.462332462396209e-26	-0.2818394813834876	0.158	0.591	3.0786485330827387e-22	9.050810805910475e-31	-0.30167495947842843	0.134	0.562	1.9054671989683322e-26	1.462332462396209e-26	1.8101621611820887e-30	LEC
Jmjd6	3.6403054388083767e-28	-0.29418372978101925	0.129	0.551	7.663935040323275e-24	1.547479188136698e-26	-0.2637207448155801	0.123	0.497	3.2579079347841904e-22	1.547479188136698e-26	7.280610877616782e-28	LEC
Nedd4	5.895568504831496e-46	-0.37726452204251326	0.658	0.689	1.2411940373221748e-41	1.645214940836299e-26	-0.2536576450820288	0.705	0.707	3.4636710149426606e-22	1.645214940836299e-26	1.179113700966308e-45	BEC
Rcn2	7.510186760263131e-29	-0.2765900697620353	0.132	0.573	1.581119618638197e-24	1.6647115290080185e-26	-0.25026537798920745	0.131	0.523	3.5047171820205814e-22	1.6647115290080185e-26	1.5020373520526367e-28	LEC
Bcas2	1.87493077506836e-26	-0.27704860688490607	0.136	0.536	3.9472917607514183e-22	4.313173807061112e-27	-0.2678226504611954	0.116	0.484	9.08052481600576e-23	1.87493077506836e-26	8.626347614122262e-27	LEC
Fabp5	6.712296911426796e-38	-0.5589618824670328	0.243	0.459	1.4131398687626834e-33	1.950041482443223e-26	-0.42660183687516773	0.298	0.514	4.1054223329877177e-22	1.950041482443223e-26	1.342459382285368e-37	BEC
Mir99ahg	2.3676195833384158e-28	-0.316342853508313	0.116	0.518	4.9845495088023666e-24	1.976867351066545e-26	-0.2609800178952563	0.107	0.464	4.161898834200397e-22	1.976867351066545e-26	4.735239166676856e-28	LEC
Elf2	3.3907206265074825e-36	-0.4632422525718173	0.188	0.679	7.138484134986203e-32	2.0502379046173017e-26	-0.3698134476796628	0.207	0.647	4.3163658605908055e-22	2.0502379046173017e-26	6.781441253014994e-36	LEC
Brd3	2.7950022014283606e-26	-0.258367587765869	0.136	0.536	5.884318134667128e-22	2.043447612245539e-32	-0.2814885052597658	0.091	0.464	4.302070258060533e-28	2.7950022014283606e-26	4.086895224491064e-32	LEC
Rrp1	1.3780796279689886e-28	-0.3847659988787799	0.201	0.65	2.901271040763112e-24	2.8521988413638306e-26	-0.30274801224340575	0.17	0.601	6.004734220723272e-22	2.8521988413638306e-26	2.7561592559379893e-28	LEC
Dusp2	3.145847321633273e-42	-0.775955706272106	0.266	0.766	6.62295236623453e-38	3.1434964880807005e-26	-0.5938043365899174	0.225	0.621	6.618003156356299e-22	3.1434964880807005e-26	6.291694643266559e-42	LEC
Arhgap5	3.2611248614384687e-26	-0.27062999628128587	0.134	0.551	6.8656461707864085e-22	1.34483044767253e-27	-0.2677834954961644	0.138	0.549	2.831271541484977e-23	3.2611248614384687e-26	2.6896608953450695e-27	LEC
H2afz	3.410886594078624e-26	-0.33468339673497927	0.664	0.699	7.180939546513728e-22	1.2859183901736126e-38	-0.3712545803648999	0.676	0.757	2.7072439868325068e-34	3.410886594078624e-26	2.5718367803472425e-38	BEC
Hnrnpr	3.5195105367820164e-26	-0.31554195560265824	0.172	0.591	7.409625533087179e-22	1.6200199424598186e-28	-0.30946267270413713	0.151	0.575	3.410627984860656e-24	3.5195105367820164e-26	3.240039884919654e-28	LEC
Sdhb	3.8399061788413847e-26	-0.33540668547920316	0.174	0.606	8.084154478314767e-22	1.6861546769498493e-26	-0.33893886037606197	0.173	0.588	3.549861441382518e-22	3.8399061788413847e-26	3.3723093538997147e-26	LEC
Pard3	3.940172603881013e-26	-0.2695577553421862	0.089	0.449	8.2952453829506965e-22	7.15142590451173e-40	-0.27384194589264316	0.06	0.425	1.5055896956768547e-35	3.940172603881013e-26	1.4302851809023571e-39	LEC
Tmem160	1.544097714029442e-36	-0.4093441059506151	0.145	0.62	3.250788917346184e-32	4.0690083462714947e-26	-0.3202877178686997	0.147	0.529	8.566483271405378e-22	4.0690083462714947e-26	3.0881954280588924e-36	LEC
Tmf1	4.194580687590974e-26	-0.2739360014429527	0.165	0.591	8.830850721585278e-22	1.4665513538742888e-29	-0.34539090947312145	0.155	0.588	3.08753056531154e-25	4.194580687590974e-26	2.9331027077485676e-29	LEC
Ptpre	1.212869517375357e-39	-0.5141403899974504	0.154	0.675	2.553454194930339e-35	4.4619937098603864e-26	-0.3405484567251253	0.135	0.51	9.393835357369072e-22	4.4619937098603864e-26	2.4257390347507198e-39	LEC
Nipbl	3.539564141011886e-29	-0.4192275723833283	0.21	0.675	7.4518443860723235e-25	4.529687817726575e-26	-0.42065993228515325	0.21	0.641	9.536351762659758e-22	4.529687817726575e-26	7.079128282023812e-29	LEC
Romo1	1.7300326234065424e-35	-0.5222959278381101	0.203	0.679	3.6422376820577936e-31	4.7729177926836374e-26	-0.4419687246302634	0.217	0.627	1.0048423828936862e-21	4.7729177926836374e-26	3.460065246813102e-35	LEC
Lbp	9.380724741146726e-37	-0.7537328395817722	0.234	0.704	1.9749239797536201e-32	4.8098399894551515e-26	-0.5905221991192866	0.214	0.614	1.012615612979993e-21	4.8098399894551515e-26	1.876144948229347e-36	LEC
Dpm1	4.363969920797314e-36	-0.426213859681157	0.181	0.675	9.187465874254585e-32	4.839205359235935e-26	-0.32318736020256844	0.166	0.562	1.0187979042799415e-21	4.839205359235935e-26	8.727939841594613e-36	LEC
Gem	1.885864401488272e-28	-0.5446616148962361	0.25	0.686	3.9703103244532594e-24	5.168316301100767e-26	-0.5428930848994862	0.244	0.654	1.0880856308707445e-21	5.168316301100767e-26	3.77172880297656e-28	LEC
Ifi27	5.370074054377911e-26	-0.34565597136738235	0.374	0.496	1.1305616906681816e-21	7.197724396614393e-71	-0.5023814683660872	0.282	0.582	1.5153369172192283e-66	5.370074054377911e-26	1.4395448793228732e-70	BEC
Coa3	6.429850467471623e-26	-0.2942559375345955	0.152	0.551	1.3536764189168008e-21	2.0827758747860635e-33	-0.34526222873898865	0.129	0.556	4.3848680491870995e-29	6.429850467471623e-26	4.1655517495721305e-33	LEC
Abcg2	2.942377136279317e-52	-0.5145428941071692	0.518	0.654	6.194586585008847e-48	6.458866644836751e-26	-0.38407182242596105	0.525	0.633	1.359785194737481e-21	6.458866644836751e-26	5.884754272558678e-52	BEC
Fam174b	9.046183204615028e-31	-0.37717598802273566	0.125	0.555	1.904492950067602e-26	7.386167644880204e-26	-0.3103621967056054	0.131	0.51	1.5550098742766293e-21	7.386167644880204e-26	1.8092366409230116e-30	LEC
Smap1	7.498343997005558e-26	-0.28573625272944225	0.163	0.584	1.5786263616895803e-21	1.0838349289814318e-28	-0.31859458109211103	0.145	0.556	2.2817976759846086e-24	7.498343997005558e-26	2.167669857962853e-28	LEC
Btg2	6.722341336565227e-47	-0.5373161199518631	0.547	0.666	1.4152545215870772e-42	9.050309853177601e-26	-0.3982405776356517	0.555	0.655	1.9053617333894806e-21	9.050309853177601e-26	1.3444682673130436e-46	BEC
Gsk3b	3.801297277849608e-39	-0.5348108340024456	0.212	0.719	8.002871159056779e-35	9.701221111039485e-26	-0.4295970553459304	0.235	0.673	2.0423980805071427e-21	9.701221111039485e-26	7.602594555699181e-39	LEC
Bag6	2.61236790529079e-28	-0.2707286339173711	0.134	0.566	5.4998181510087006e-24	9.803100329260429e-26	-0.2677004532180395	0.139	0.529	2.063846712319198e-21	9.803100329260429e-26	5.224735810581605e-28	LEC
Paics	4.699694888000774e-28	-0.29810081320052423	0.127	0.536	9.89426764770803e-24	1.0068311250181066e-25	-0.2507418695319851	0.121	0.49	2.11968156750062e-21	1.0068311250181066e-25	9.399389776001548e-28	LEC
Sema3d	3.620775679521251e-49	-0.8209670641972648	0.239	0.759	7.62281903809609e-45	1.1067817497925963e-25	-0.5732398317567091	0.277	0.686	2.3301076178383533e-21	1.1067817497925963e-25	7.2415513590425e-49	LEC
Ndufa5	1.9871504073302464e-30	-0.438686930059408	0.208	0.668	4.1835477525523675e-26	1.1313707392993604e-25	-0.36723219049239253	0.194	0.621	2.3818748174469434e-21	1.1313707392993604e-25	3.974300814660485e-30	LEC
Pglyrp1	1.1452525463823472e-25	-0.38578786810255794	0.076	0.405	2.4111001858987556e-21	5.404499510197353e-26	-0.37775965902100983	0.097	0.425	1.1378092818818486e-21	1.1452525463823472e-25	1.0808999020394758e-25	LEC
Mff	2.9565757073326746e-37	-0.36677863911338243	0.114	0.584	6.22447883664748e-33	1.178315718648405e-25	-0.2520027712660211	0.129	0.503	2.4807080824704872e-21	1.178315718648405e-25	5.9131514146653826e-37	LEC
Anapc11	1.306589774676218e-25	-0.30331095236073635	0.152	0.555	2.7507634526258417e-21	1.1867042457743341e-43	-0.4400495685737394	0.124	0.608	2.4983684486287057e-39	1.306589774676218e-25	2.3734084915486635e-43	LEC
Lamtor1	1.5471136932738775e-25	-0.2773649038742082	0.15	0.558	3.2571384584494945e-21	4.666904337670832e-28	-0.2825357672474951	0.119	0.497	9.825233702098402e-24	1.5471136932738775e-25	9.333808675341678e-28	LEC
Hspb1	1.6448039896059933e-25	-0.5125381991327911	0.145	0.522	3.462805839317498e-21	1.5021928620658683e-27	-0.4597887442851547	0.12	0.484	3.1625666325072723e-23	1.6448039896059933e-25	3.0043857241317478e-27	LEC
Twf1	1.7709695879105993e-25	-0.33553835391504455	0.19	0.602	3.728422273428185e-21	4.642396597773987e-37	-0.39561282130701947	0.142	0.608	9.773637557293575e-33	1.7709695879105993e-25	9.284793195547994e-37	LEC
Mlf2	1.7822219993022648e-25	-0.31061361592671977	0.165	0.569	3.752111975131058e-21	2.644367877653647e-29	-0.2940648710629903	0.153	0.582	5.567187692824224e-25	1.7822219993022648e-25	5.288735755307326e-29	LEC
Lpcat1	1.8669948505221189e-25	-0.3177387022343798	0.089	0.427	3.930584258804217e-21	6.941915829517257e-31	-0.28598785352703554	0.077	0.412	1.4614815395882682e-26	1.8669948505221189e-25	1.3883831659034506e-30	LEC
Ndufb2	1.570581538860614e-31	-0.3951586976109434	0.183	0.639	3.3065453137632506e-27	2.0148190084307577e-25	-0.37583393370335094	0.194	0.608	4.241798458449274e-21	2.0148190084307577e-25	3.1411630777212477e-31	LEC
Irx3	2.0234558392873045e-25	-0.3485576061723696	0.033	0.314	4.259981578451562e-21	5.105948287717698e-28	-0.29939387361419845	0.045	0.301	1.0749552930132071e-23	2.0234558392873045e-25	1.02118965754354e-27	LEC
Ube2h	1.3029116904723962e-35	-0.4105155121460984	0.138	0.624	2.7430199819515358e-31	2.0385658999323296e-25	-0.28832478168804265	0.145	0.529	4.291792789127533e-21	2.0385658999323296e-25	2.605823380944804e-35	LEC
Gnas	2.3014725800729585e-31	-0.49543940396115027	0.65	0.927	4.8452902228276e-27	2.0456387589937578e-25	-0.4916394949395846	0.631	0.922	4.306683279309558e-21	2.0456387589937578e-25	4.6029451601459065e-31	LEC
Fbxw2	4.789793415562079e-27	-0.31410574431295263	0.174	0.613	1.0083952077782845e-22	2.0655263237972045e-25	-0.2653121153194473	0.159	0.569	4.3485525694902544e-21	2.0655263237972045e-25	9.57958683112416e-27	LEC
Rnf10	2.1798288887240437e-25	-0.3688249559582556	0.234	0.69	4.589193759430729e-21	1.8276212277821034e-28	-0.3893664608321391	0.195	0.641	3.847690970849662e-24	2.1798288887240437e-25	3.655242455564225e-28	LEC
Dip2c	2.336010031332602e-25	-0.25528970682910523	0.06	0.38	4.9180019189645274e-21	6.94425415995068e-41	-0.27530312956320413	0.047	0.386	1.4619738282944167e-36	2.336010031332602e-25	1.3888508319901376e-40	LEC
Os9	2.4144958930253825e-25	-0.3077372364974657	0.19	0.617	5.083238203586338e-21	1.331288379342347e-27	-0.2851200367662263	0.152	0.575	2.8027614250294433e-23	2.4144958930253825e-25	2.662576758684695e-27	LEC
Ndufv2	4.989560696119948e-32	-0.3874370046197677	0.163	0.628	1.0504522133541327e-27	2.59473008014168e-25	-0.30711298245658714	0.169	0.575	5.4626852377222785e-21	2.59473008014168e-25	9.97912139223988e-32	LEC
Mknk2	3.365701854682463e-30	-0.4126551067102653	0.194	0.661	7.085812114662989e-26	3.1819305664903488e-25	-0.32642209285997154	0.178	0.601	6.698918421632131e-21	3.1819305664903488e-25	6.73140370936498e-30	LEC
Dusp3	2.62120513372989e-34	-0.4832430245678246	0.188	0.668	5.5184231680415376e-30	3.1894764128550763e-25	-0.43798518526873786	0.222	0.641	6.714804691983792e-21	3.1894764128550763e-25	5.242410267459814e-34	LEC
Nostrin	3.3341458722430543e-25	-0.302259363013379	0.186	0.347	7.019377304833302e-21	2.642729626469773e-31	-0.28853393042701003	0.211	0.426	5.5637386826068136e-27	3.3341458722430543e-25	5.285459252939534e-31	BEC
Pgrmc2	1.81862796489849e-31	-0.37936457688719594	0.114	0.526	3.828757454500791e-27	3.733497626607155e-25	-0.28460592505934657	0.147	0.529	7.860132553296042e-21	3.733497626607155e-25	3.6372559297970046e-31	LEC
Prdx4	2.9934684170129854e-26	-0.3223047316183331	0.163	0.591	6.302149058337438e-22	3.850683117264325e-25	-0.2823228664581055	0.14	0.523	8.106843166776583e-21	3.850683117264325e-25	5.986936834025965e-26	LEC
Prrc2b	6.740517197898419e-34	-0.42837837530122996	0.183	0.672	1.4190810856735542e-29	3.951241232849264e-25	-0.2804029279501561	0.159	0.556	8.318548167517556e-21	3.951241232849264e-25	1.348103439579695e-33	LEC
Nck1	8.016688183898625e-32	-0.44712966504101304	0.208	0.653	1.6877533633561774e-27	4.058005437332252e-25	-0.3507872098662277	0.189	0.608	8.54331884721559e-21	4.058005437332252e-25	1.6033376367797289e-31	LEC
Senp6	2.639404797134195e-26	-0.4621576314624902	0.277	0.704	5.556738919406621e-22	4.169239793900149e-25	-0.46031382484592703	0.256	0.693	8.777500538097984e-21	4.169239793900149e-25	5.278809594268399e-26	LEC
Arhgef7	5.344684046324899e-39	-0.4985487300698628	0.17	0.682	1.1252163322727808e-34	4.529326753463795e-25	-0.3995839351798535	0.196	0.608	9.535591614067327e-21	4.529326753463795e-25	1.0689368092649891e-38	LEC
Gng11	9.148438670473889e-47	-0.8047695423435254	0.259	0.821	1.9260207932948678e-42	4.576638289532473e-25	-0.605843047571323	0.344	0.771	9.635196590952716e-21	4.576638289532473e-25	1.82968773409478e-46	LEC
Emc10	4.802633188046054e-37	-0.47147554701508	0.181	0.657	1.0110983650793357e-32	5.002147079811676e-25	-0.32404461717637806	0.17	0.575	1.0531020247127521e-20	5.002147079811676e-25	9.605266376092178e-37	LEC
